StudentID,Age,Gender,AttendancePercentage,StudyHoursPerWeek,AssignmentCompletionRate,PreviousExamScore,ParticipationScore,ExtracurricularActivities,InternetAccessAtHome,ParentEducationLevel,FinalExamScore
2285,15.0,Female,89.0,3,80,62,2,Yes,No,Graduate,60.88
821,21.0,Female,85.0,19,76,56,2,No,No,Graduate,55.75
2411,19.0,Male,69.0,30,91,66,6,No,Yes,,65.87
1007,18.0,Male,81.0,32,60,50,3,No,Yes,Postgraduate,57.75
1249,20.0,Female,95.0,7,56,92,8,No,Yes,Graduate,67.36
1674,19.0,Female,84.0,16,71,95,5,No,Yes,Postgraduate,67.37
665,18.0,Female,85.0,10,96,81,8,No,No,Graduate,71.78
2233,20.0,Male,,19,92,42,10,No,Yes,High School,67.28
143,18.0,Female,99.0,3,51,57,2,No,No,High School,48.75
2193,16.0,Female,87.0,39,44,87,6,Yes,No,Graduate,67.58
1868,20.0,Female,77.0,10,48,74,1,Yes,No,Postgraduate,38.36
422,20.0,Female,58.0,18,56,40,8,Yes,Yes,High School,54.12
800,15.0,Male,96.0,18,99,49,9,Yes,Yes,High School,86.12
616,17.0,Male,69.0,20,68,69,4,No,Yes,High School,63.25
1319,16.0,Male,66.0,6,87,82,4,Yes,Yes,Graduate,66.3
296,17.0,Female,94.0,33,80,40,2,No,Yes,Graduate,51.71
402,18.0,Female,97.0,19,57,88,3,Yes,No,High School,63.73
89,19.0,Female,83.0,38,87,77,6,No,Yes,Graduate,67.97
2440,19.0,Male,56.0,35,58,59,4,Yes,No,Graduate,55.7
2480,17.0,Female,63.0,19,47,45,8,No,No,Postgraduate,54.51
132,17.0,Male,98.0,12,59,80,1,No,Yes,Postgraduate,56.17
1610,16.0,Female,77.0,9,92,72,9,No,No,High School,78.52
1599,18.0,Female,,7,49,48,6,Yes,Yes,High School,52.96
2451,16.0,Female,,27,81,44,3,Yes,Yes,High School,72.58
1403,16.0,Female,66.0,38,87,79,1,Yes,Yes,Postgraduate,67.74
2132,21.0,Female,80.0,35,81,77,1,Yes,No,High School,60.91
2186,18.0,Male,98.0,33,89,71,8,Yes,No,Graduate,80.78
2046,16.0,Male,96.0,9,100,49,7,Yes,No,Graduate,78.68
725,21.0,Male,79.0,3,97,58,5,Yes,No,High School,71.88
1315,20.0,Female,69.0,20,48,86,7,No,Yes,Postgraduate,70.57
1809,16.0,Male,84.0,32,88,73,7,No,No,Graduate,74.32
270,16.0,Male,78.0,6,51,74,6,Yes,Yes,Postgraduate,60.99
2085,18.0,Male,83.0,35,77,50,7,No,Yes,High School,73.62
2257,19.0,Female,63.0,24,68,37,7,No,Yes,Graduate,58.13
1373,17.0,Male,60.0,15,96,84,4,No,No,High School,72.85
918,21.0,Male,62.0,15,76,92,6,No,No,Graduate,68.58
2288,15.0,Female,88.0,39,77,86,1,No,No,High School,60.7
1320,18.0,Female,91.0,13,59,74,8,Yes,No,Postgraduate,68.38
2157,15.0,Female,80.0,38,41,44,4,No,Yes,High School,45.39
588,20.0,Female,69.0,13,61,41,9,No,No,High School,68.47
1630,20.0,Female,89.0,18,94,39,4,Yes,No,Postgraduate,56.56
472,19.0,Male,52.0,16,50,62,3,Yes,No,Postgraduate,39.85
376,17.0,Female,59.0,39,89,95,6,No,No,Graduate,75.35
334,18.0,Female,64.0,24,65,87,7,No,No,Graduate,78.36
1833,19.0,Female,64.0,21,66,43,2,Yes,No,Postgraduate,46.82
2368,20.0,Male,78.0,25,69,58,7,No,No,Graduate,64.34
1119,21.0,Male,70.0,23,92,59,1,Yes,No,Postgraduate,57.12
1443,15.0,Male,62.0,17,59,58,10,Yes,Yes,Graduate,68.12
911,15.0,Male,100.0,11,57,72,5,No,Yes,Graduate,62.77
777,21.0,Male,53.0,4,40,63,1,Yes,Yes,High School,50.11
1785,21.0,Male,65.0,5,57,65,9,Yes,No,Graduate,79.0
329,18.0,Male,63.0,39,57,60,8,No,Yes,Postgraduate,67.54
1343,16.0,Female,57.0,40,53,41,3,No,Yes,Postgraduate,57.5
321,20.0,Female,94.0,40,91,77,10,Yes,Yes,Graduate,92.67
2051,19.0,Female,65.0,34,85,58,10,No,No,High School,77.87
13,17.0,Female,96.0,34,58,53,8,Yes,No,Graduate,68.81
898,16.0,Female,96.0,18,100,78,1,Yes,No,Graduate,64.59
172,16.0,Male,57.0,6,82,42,7,Yes,Yes,Postgraduate,64.68
261,16.0,Male,59.0,39,61,54,6,Yes,Yes,High School,61.64
2281,17.0,Female,65.0,2,82,81,9,Yes,No,High School,74.47
690,20.0,Female,53.0,19,64,65,4,Yes,Yes,Postgraduate,50.86
902,19.0,Male,52.0,7,47,91,1,Yes,Yes,Graduate,41.59
259,15.0,Male,62.0,33,94,70,2,No,No,Graduate,68.6
845,21.0,Male,65.0,20,90,60,2,No,No,Graduate,58.63
2321,15.0,Male,68.0,30,72,86,4,Yes,Yes,Postgraduate,68.5
139,15.0,Male,95.0,8,88,64,8,No,Yes,Postgraduate,81.3
1574,16.0,Male,92.0,30,91,79,4,Yes,No,High School,86.51
320,,Male,68.0,16,82,85,10,No,No,Graduate,75.92
654,16.0,Male,79.0,1,68,47,4,Yes,Yes,Graduate,49.72
1939,21.0,Male,68.0,37,97,37,5,Yes,Yes,Postgraduate,75.93
2040,16.0,Male,54.0,7,54,69,9,Yes,No,High School,70.76
559,19.0,Female,82.0,2,67,77,6,Yes,No,Postgraduate,68.35
140,18.0,Female,99.0,20,80,84,4,Yes,Yes,High School,71.19
113,18.0,Female,93.0,22,55,69,4,Yes,Yes,High School,62.25
532,16.0,Male,57.0,29,78,48,8,Yes,No,High School,58.01
225,18.0,Male,50.0,19,48,41,3,No,No,Postgraduate,53.6
724,15.0,Female,67.0,7,80,50,6,Yes,No,Graduate,71.08
2339,17.0,Female,76.0,2,70,39,8,No,No,Graduate,63.95
2155,20.0,Female,99.0,29,100,93,6,Yes,No,Postgraduate,84.74
1434,21.0,Male,81.0,5,95,89,3,No,No,High School,70.76
326,16.0,Male,89.0,21,93,45,8,No,No,Graduate,68.27
1324,15.0,Male,95.0,2,56,91,4,No,Yes,Graduate,62.9
2196,20.0,Female,81.0,24,98,53,5,No,No,Postgraduate,73.64
1459,17.0,Female,52.0,22,67,81,2,Yes,No,Postgraduate,56.91
669,17.0,Female,85.0,7,82,72,9,No,No,Postgraduate,77.22
2267,21.0,Female,65.0,35,53,51,2,Yes,Yes,High School,47.65
715,17.0,Male,97.0,26,78,40,4,Yes,Yes,Graduate,74.48
847,17.0,Female,79.0,7,95,91,6,Yes,No,High School,76.01
194,17.0,Male,61.0,6,65,53,6,No,No,High School,54.69
1969,17.0,Male,72.0,19,87,51,6,Yes,No,Graduate,67.43
574,21.0,Male,90.0,24,56,76,8,Yes,No,Postgraduate,74.37
947,15.0,Female,74.0,13,96,39,7,No,No,High School,64.48
504,18.0,Female,62.0,34,43,76,1,No,Yes,Postgraduate,57.62
1850,16.0,Male,66.0,35,61,76,8,Yes,No,Postgraduate,76.79
1838,18.0,Female,84.0,26,91,55,4,No,Yes,High School,63.23
646,16.0,Male,64.0,19,88,86,5,No,Yes,Graduate,63.96
4,21.0,Female,50.0,17,58,45,9,Yes,Yes,Postgraduate,58.66
1819,17.0,Male,54.0,1,91,49,2,No,Yes,Graduate,42.64
468,16.0,Female,96.0,7,72,39,3,Yes,No,Graduate,53.57
1346,16.0,Female,72.0,25,92,92,6,No,No,High School,80.58
6,19.0,Female,70.0,10,60,42,1,Yes,Yes,Graduate,41.08
1247,17.0,Female,66.0,20,83,82,10,No,No,High School,91.65
920,18.0,Female,98.0,29,52,60,4,No,Yes,Postgraduate,67.02
548,21.0,Female,99.0,17,67,79,7,No,Yes,Graduate,72.98
229,21.0,Male,69.0,35,87,74,8,No,Yes,Graduate,79.41
1064,17.0,Female,61.0,19,45,88,5,No,Yes,Postgraduate,51.96
543,19.0,Male,54.0,21,45,85,3,Yes,Yes,Graduate,55.81
243,18.0,Female,91.0,21,44,44,7,Yes,No,High School,65.61
899,21.0,Male,82.0,12,56,52,8,Yes,No,Postgraduate,64.25
2385,21.0,Male,68.0,37,44,78,3,No,No,High School,47.79
1161,19.0,Male,60.0,18,65,62,4,Yes,Yes,Graduate,63.12
1875,20.0,Female,94.0,18,93,80,10,Yes,Yes,Postgraduate,88.24
2109,21.0,Female,72.0,23,94,62,2,No,No,High School,57.78
1729,15.0,Female,89.0,7,90,54,4,Yes,Yes,High School,65.11
1852,17.0,Female,92.0,20,63,62,6,No,Yes,Postgraduate,67.95
843,20.0,Female,61.0,6,71,63,1,Yes,Yes,High School,48.89
1374,19.0,Male,77.0,28,93,85,7,Yes,Yes,Postgraduate,70.05
2126,15.0,Male,79.0,30,50,53,4,No,No,Postgraduate,48.5
1827,21.0,Female,66.0,36,84,40,10,No,Yes,Graduate,75.44
1527,21.0,Female,78.0,40,72,75,7,Yes,No,Postgraduate,73.59
1606,19.0,Male,66.0,32,88,87,6,Yes,Yes,Postgraduate,73.21
277,21.0,Female,84.0,13,99,38,10,Yes,Yes,Graduate,69.09
662,19.0,Male,56.0,28,59,89,6,No,No,High School,62.0
1869,15.0,Male,65.0,17,98,41,6,No,No,Graduate,67.74
2135,17.0,Male,59.0,24,82,49,9,No,Yes,Graduate,63.02
2377,19.0,Male,61.0,13,88,50,6,No,Yes,Postgraduate,66.31
1902,17.0,Male,78.0,37,40,87,8,No,No,Postgraduate,63.64
315,18.0,Female,70.0,9,54,82,7,Yes,No,Graduate,65.93
1467,20.0,Female,57.0,13,57,95,2,No,Yes,High School,56.65
1344,19.0,Female,89.0,4,55,86,2,Yes,No,Postgraduate,51.91
1889,20.0,Female,,11,66,76,5,No,No,Postgraduate,59.4
692,15.0,Female,58.0,6,54,88,10,Yes,No,Postgraduate,68.18
1542,15.0,Female,59.0,2,68,69,5,No,Yes,Postgraduate,46.61
613,18.0,Male,69.0,9,55,51,7,Yes,Yes,High School,54.78
425,17.0,Female,81.0,19,93,59,3,No,No,Postgraduate,62.16
1578,19.0,Male,81.0,18,41,53,4,Yes,No,High School,57.68
595,19.0,Male,52.0,18,52,37,2,Yes,No,High School,36.3
2496,19.0,Male,87.0,39,76,73,2,No,No,High School,66.52
1994,18.0,Female,70.0,12,48,57,7,No,No,Graduate,63.09
623,19.0,Female,79.0,7,72,77,5,Yes,No,Graduate,63.61
1847,21.0,Male,93.0,2,99,75,6,Yes,No,Postgraduate,79.25
1494,19.0,Male,66.0,31,83,68,10,No,Yes,Postgraduate,79.54
2315,16.0,Male,92.0,9,88,80,10,No,No,High School,83.72
228,17.0,Female,66.0,26,71,49,8,No,Yes,High School,68.85
2141,20.0,Male,65.0,28,63,38,1,No,Yes,,49.36
1170,20.0,Male,80.0,37,75,40,3,No,Yes,Graduate,58.34
109,21.0,Female,71.0,28,86,39,6,Yes,No,Graduate,57.18
1743,17.0,Female,58.0,2,82,56,10,Yes,Yes,Graduate,63.82
67,16.0,Female,85.0,31,73,92,8,No,Yes,High School,85.82
1418,20.0,Male,67.0,12,57,65,10,No,No,Postgraduate,72.42
2273,16.0,Female,85.0,36,42,37,10,Yes,No,Graduate,63.54
25,19.0,Female,59.0,24,45,77,7,No,No,High School,57.22
1236,18.0,Male,50.0,21,57,41,7,No,Yes,Graduate,50.1
2087,15.0,Female,92.0,31,92,79,6,No,No,High School,77.21
145,15.0,Female,69.0,23,64,88,9,Yes,Yes,Postgraduate,62.5
537,19.0,Female,54.0,37,82,69,4,No,No,Graduate,66.29
812,15.0,Male,74.0,25,77,63,6,Yes,No,Graduate,55.53
1777,16.0,Male,91.0,16,64,67,6,No,No,Postgraduate,65.3
1498,17.0,Male,64.0,4,64,50,6,No,Yes,Graduate,50.57
86,16.0,Female,78.0,3,85,75,8,Yes,No,Postgraduate,62.72
1255,19.0,Male,82.0,32,69,92,6,Yes,No,High School,79.67
2084,16.0,Female,72.0,29,80,60,9,Yes,No,Graduate,78.47
2064,19.0,Female,62.0,3,55,41,6,Yes,No,High School,64.86
2422,15.0,Male,91.0,38,81,72,10,Yes,Yes,Postgraduate,85.65
1709,16.0,Female,70.0,29,60,83,9,No,Yes,Postgraduate,76.92
485,21.0,Male,63.0,35,78,67,4,No,No,Graduate,58.65
1655,16.0,Male,74.0,6,97,74,4,No,No,High School,71.64
2245,20.0,Female,86.0,17,40,62,7,No,No,Graduate,56.21
2406,20.0,Female,72.0,32,95,88,5,Yes,No,Postgraduate,76.77
739,17.0,Male,95.0,30,82,78,10,Yes,Yes,Postgraduate,86.03
1812,20.0,Male,71.0,1,69,82,1,No,Yes,Postgraduate,60.72
2207,15.0,Female,94.0,10,94,51,1,No,No,Graduate,63.61
2482,18.0,Female,84.0,40,70,55,5,No,No,High School,62.91
1784,15.0,Female,94.0,4,64,49,2,Yes,Yes,High School,56.48
363,16.0,Male,91.0,11,78,91,8,Yes,No,Graduate,74.27
750,21.0,Male,98.0,28,77,49,4,Yes,No,Postgraduate,68.81
1848,19.0,Female,89.0,14,84,71,6,Yes,No,High School,68.23
1647,18.0,Female,58.0,2,62,50,5,No,No,Graduate,47.24
1027,21.0,Female,81.0,33,59,77,1,Yes,No,Graduate,56.71
1031,20.0,Male,68.0,35,44,48,6,No,No,Postgraduate,59.82
1912,15.0,Female,93.0,30,95,39,1,Yes,Yes,Graduate,57.16
1336,17.0,Male,81.0,5,47,44,4,Yes,Yes,High School,45.87
2078,19.0,Male,67.0,16,94,68,6,No,Yes,High School,73.97
1711,21.0,Male,54.0,38,73,89,10,Yes,No,Postgraduate,79.06
666,16.0,Male,68.0,17,73,50,7,Yes,No,Graduate,59.68
365,17.0,Male,52.0,37,89,43,5,Yes,Yes,High School,64.6
2217,17.0,Male,75.0,26,91,46,2,Yes,No,High School,57.31
1240,18.0,Female,64.0,13,58,63,9,No,Yes,Postgraduate,61.3
78,15.0,Female,72.0,21,89,52,7,Yes,No,Postgraduate,65.61
28,16.0,Male,52.0,27,79,86,4,No,Yes,Graduate,62.24
474,15.0,Male,64.0,7,51,52,5,Yes,No,High School,45.95
526,20.0,Female,99.0,2,63,81,5,No,Yes,Graduate,55.31
726,19.0,Male,97.0,32,95,57,8,Yes,No,High School,77.6
56,21.0,Male,55.0,26,40,52,6,No,No,High School,52.6
639,16.0,Female,78.0,38,66,73,3,Yes,No,High School,52.86
303,17.0,Male,54.0,36,94,84,8,Yes,No,Graduate,82.55
719,17.0,Female,99.0,23,91,47,9,Yes,Yes,Postgraduate,77.63
2191,19.0,Female,79.0,12,93,92,6,No,No,High School,71.13
1915,18.0,Female,72.0,3,87,75,7,Yes,No,Graduate,71.01
625,17.0,Male,71.0,22,54,81,5,Yes,No,Graduate,65.72
8,21.0,Female,84.0,7,86,91,8,No,Yes,Graduate,78.04
1281,,Female,71.0,13,91,63,6,Yes,Yes,Graduate,78.08
804,19.0,Female,53.0,15,55,69,3,No,No,Graduate,50.51
1050,20.0,Male,71.0,30,74,88,5,Yes,Yes,Postgraduate,71.76
337,17.0,Male,78.0,15,70,93,2,No,No,Postgraduate,54.06
1597,21.0,Female,73.0,27,70,95,2,Yes,No,Postgraduate,67.98
48,18.0,Male,61.0,2,86,35,9,No,Yes,Postgraduate,59.87
2171,18.0,Female,53.0,25,85,44,9,No,Yes,Graduate,58.41
107,19.0,Female,81.0,14,56,42,9,No,No,Postgraduate,59.49
350,18.0,Female,84.0,20,48,85,2,Yes,No,High School,53.56
1080,15.0,Male,98.0,7,42,60,3,No,No,Postgraduate,59.64
239,21.0,Male,85.0,28,87,72,3,Yes,No,Graduate,76.48
214,21.0,Male,51.0,14,99,44,7,Yes,No,Postgraduate,72.58
1145,18.0,Female,61.0,4,87,65,1,No,No,Postgraduate,55.47
1967,15.0,Female,54.0,40,96,35,9,No,Yes,Postgraduate,69.31
2211,21.0,Female,92.0,7,60,65,6,No,Yes,Postgraduate,64.44
794,20.0,Female,77.0,17,63,91,7,Yes,No,Postgraduate,66.78
1097,17.0,Male,56.0,15,81,95,2,No,No,High School,55.18
1859,19.0,Female,55.0,12,95,46,8,No,No,Graduate,60.11
1781,21.0,Male,,1,47,37,3,Yes,Yes,Graduate,46.25
2241,15.0,Male,51.0,18,81,42,6,Yes,Yes,Graduate,53.66
346,15.0,Female,95.0,15,98,90,5,Yes,No,Graduate,82.2
524,18.0,Female,63.0,8,80,72,7,Yes,Yes,Graduate,61.95
233,20.0,Male,78.0,16,52,73,6,No,No,Graduate,65.89
645,16.0,Female,59.0,3,90,55,1,No,Yes,Graduate,54.05
1961,15.0,Male,90.0,30,98,79,2,Yes,No,Graduate,77.38
2189,19.0,Male,65.0,20,51,94,10,No,No,High School,66.93
1429,20.0,Female,67.0,25,88,37,9,Yes,No,Graduate,74.21
534,16.0,Male,98.0,21,45,69,8,No,Yes,Postgraduate,70.9
2190,18.0,Male,51.0,16,62,68,1,Yes,No,High School,46.17
604,15.0,Female,87.0,40,72,56,3,Yes,Yes,High School,63.37
1490,19.0,Male,99.0,4,50,40,7,No,No,Postgraduate,63.93
1901,19.0,Female,54.0,28,96,43,9,No,Yes,Postgraduate,72.61
1427,15.0,Male,84.0,15,66,92,7,Yes,Yes,High School,75.87
1075,19.0,Female,100.0,37,43,59,7,No,Yes,High School,73.35
2061,21.0,Female,96.0,9,85,90,10,No,Yes,Graduate,85.14
61,20.0,Male,82.0,8,71,88,2,No,Yes,High School,61.53
1984,16.0,Female,74.0,33,81,56,9,No,No,Postgraduate,75.73
93,18.0,Male,64.0,11,74,66,10,No,No,Postgraduate,67.13
667,19.0,Male,50.0,23,49,77,2,No,Yes,Postgraduate,55.0
1761,18.0,Male,88.0,24,68,46,9,No,Yes,Graduate,67.83
2446,17.0,Male,75.0,28,71,76,4,No,Yes,Postgraduate,69.0
281,21.0,Female,76.0,28,98,65,8,No,No,High School,79.79
1720,19.0,Female,76.0,13,76,50,10,Yes,Yes,,74.21
1766,15.0,Female,80.0,24,100,51,4,Yes,No,High School,63.3
360,16.0,Male,78.0,3,59,76,4,Yes,Yes,High School,56.27
1790,21.0,Male,75.0,18,78,63,9,Yes,Yes,Graduate,73.61
1544,21.0,Male,80.0,32,86,64,2,No,No,High School,62.51
1398,18.0,Male,97.0,31,100,74,2,Yes,No,High School,80.96
1845,20.0,Male,81.0,14,52,83,3,No,No,Graduate,66.23
848,18.0,Female,71.0,14,100,57,6,No,No,,67.69
1207,16.0,Female,100.0,31,74,88,7,Yes,No,High School,70.62
2219,15.0,Female,51.0,29,100,91,2,Yes,Yes,Postgraduate,67.74
761,19.0,Male,85.0,33,63,64,5,Yes,Yes,High School,74.01
111,16.0,Female,66.0,28,91,75,7,Yes,Yes,Graduate,75.76
43,21.0,Female,65.0,4,47,50,8,No,No,Graduate,45.15
1771,15.0,Male,,36,64,35,2,Yes,No,Graduate,57.24
126,18.0,Male,96.0,10,45,61,10,No,Yes,Postgraduate,67.27
205,18.0,Female,53.0,2,63,79,3,Yes,No,Postgraduate,49.99
1474,20.0,Male,61.0,6,54,55,4,Yes,Yes,High School,47.13
53,21.0,Male,90.0,26,58,39,1,Yes,No,High School,54.12
546,16.0,Male,54.0,30,76,52,6,No,No,Postgraduate,65.71
69,18.0,Female,56.0,30,95,89,8,No,Yes,High School,71.27
2255,15.0,Female,67.0,10,76,86,7,Yes,No,High School,68.84
1995,19.0,Female,71.0,8,95,87,3,Yes,No,High School,70.65
2216,16.0,Male,81.0,35,82,78,9,No,No,High School,81.72
1952,20.0,Male,91.0,11,52,81,8,Yes,No,Postgraduate,70.83
1425,21.0,Male,68.0,38,66,60,2,Yes,No,Postgraduate,57.24
184,19.0,Male,80.0,40,68,41,2,Yes,No,Postgraduate,60.14
138,16.0,Male,90.0,8,48,73,1,No,Yes,Postgraduate,51.39
900,15.0,Female,82.0,30,65,85,5,No,No,High School,69.42
797,18.0,Female,56.0,29,44,75,3,No,Yes,Postgraduate,47.71
133,15.0,Male,96.0,38,96,37,3,Yes,Yes,High School,74.63
81,18.0,Male,94.0,33,99,73,5,Yes,No,High School,73.83
1587,15.0,Male,87.0,30,54,93,8,Yes,No,Postgraduate,71.97
2176,18.0,Male,89.0,34,82,56,8,Yes,Yes,Graduate,81.72
759,19.0,Male,87.0,22,91,62,7,No,No,Postgraduate,77.37
542,18.0,Male,82.0,4,97,47,2,No,Yes,High School,63.59
1020,20.0,Female,85.0,31,87,37,1,No,Yes,High School,50.69
1808,17.0,Female,80.0,36,53,76,10,Yes,No,Graduate,67.52
984,20.0,Female,85.0,23,65,49,10,No,No,Graduate,75.95
2250,16.0,Female,70.0,37,98,36,7,Yes,Yes,Postgraduate,76.02
166,20.0,Male,80.0,25,95,84,3,No,Yes,Graduate,68.83
249,18.0,Female,51.0,6,74,70,3,Yes,No,Postgraduate,46.47
1332,15.0,Male,99.0,2,41,82,10,No,Yes,High School,72.45
447,16.0,Female,81.0,3,51,37,2,No,Yes,Postgraduate,43.63
1818,16.0,Female,96.0,19,70,54,8,No,Yes,High School,68.53
859,18.0,Male,72.0,11,48,91,5,Yes,No,Graduate,61.37
1359,19.0,Female,81.0,19,62,65,7,Yes,Yes,High School,61.56
1905,21.0,Female,92.0,5,85,86,8,No,No,Graduate,71.79
98,20.0,Male,75.0,29,93,86,7,No,No,High School,78.49
1836,19.0,Male,96.0,39,96,55,8,No,No,High School,82.69
806,20.0,Male,50.0,15,52,61,7,Yes,Yes,Postgraduate,58.84
738,17.0,Male,76.0,34,42,64,8,No,Yes,High School,57.51
2168,17.0,Male,51.0,13,70,51,6,Yes,Yes,High School,56.31
1929,16.0,Female,52.0,2,61,87,10,Yes,No,High School,67.94
2045,21.0,Male,78.0,10,49,61,9,No,Yes,Graduate,61.15
103,18.0,Female,69.0,25,73,71,9,No,No,Graduate,75.31
435,16.0,Male,87.0,24,86,56,10,No,Yes,Graduate,89.59
75,21.0,Male,60.0,27,92,65,6,No,Yes,High School,76.9
578,20.0,Male,59.0,27,75,91,5,No,Yes,Graduate,61.81
1890,21.0,Male,93.0,14,76,78,7,Yes,Yes,,74.41
1974,15.0,Female,94.0,19,40,60,9,No,No,Postgraduate,63.05
1231,16.0,Male,74.0,15,70,59,7,Yes,No,High School,63.74
919,20.0,Male,97.0,3,43,84,1,No,Yes,Postgraduate,53.99
1327,21.0,Male,99.0,7,52,90,2,No,No,High School,61.38
2335,18.0,Female,71.0,37,49,87,5,Yes,No,Graduate,67.24
2305,20.0,Male,96.0,40,53,88,8,Yes,Yes,Postgraduate,81.81
2264,21.0,Male,85.0,16,65,78,1,Yes,Yes,Postgraduate,57.21
763,17.0,Female,92.0,10,79,92,5,Yes,Yes,Postgraduate,62.32
2134,19.0,Female,51.0,2,47,82,8,No,Yes,High School,48.76
990,17.0,Female,51.0,38,55,57,7,Yes,Yes,High School,56.43
389,19.0,Female,61.0,17,98,95,4,Yes,Yes,Graduate,73.41
236,17.0,Male,58.0,23,84,77,1,No,Yes,High School,57.44
2188,17.0,Male,98.0,24,70,78,7,Yes,No,Graduate,70.82
268,17.0,Female,81.0,20,56,57,9,Yes,No,Graduate,63.48
1330,19.0,Male,83.0,17,87,92,10,Yes,Yes,Postgraduate,84.35
1870,21.0,Male,53.0,5,70,70,9,No,Yes,Graduate,64.78
118,19.0,Male,59.0,32,88,90,9,Yes,Yes,Postgraduate,76.94
438,21.0,Female,74.0,6,47,55,4,Yes,Yes,Graduate,55.07
674,15.0,Male,81.0,14,51,41,2,No,Yes,Graduate,52.28
250,20.0,Female,57.0,23,86,77,1,Yes,Yes,Graduate,61.21
2240,18.0,Male,63.0,40,86,77,8,Yes,Yes,Postgraduate,77.36
1575,21.0,Male,80.0,31,54,40,2,No,Yes,High School,49.68
1415,17.0,Female,75.0,20,57,85,6,No,No,Graduate,61.15
95,16.0,Female,93.0,18,85,56,5,Yes,Yes,High School,70.77
1941,15.0,Female,81.0,7,71,70,6,No,No,High School,69.13
34,17.0,Female,78.0,16,48,43,6,No,No,Postgraduate,52.85
2197,21.0,Male,59.0,9,75,42,5,Yes,No,Postgraduate,40.98
2153,17.0,Male,75.0,5,61,46,9,No,No,Postgraduate,66.19
2303,20.0,Male,66.0,17,88,73,9,No,No,Graduate,74.37
449,17.0,Male,55.0,38,49,86,3,Yes,Yes,Postgraduate,61.74
1470,15.0,Male,,10,52,58,2,No,No,Graduate,48.37
1796,17.0,Male,63.0,3,90,87,8,Yes,No,Graduate,79.11
717,15.0,Female,89.0,15,50,89,4,Yes,No,Postgraduate,63.02
1985,18.0,Female,63.0,19,81,49,8,No,Yes,Postgraduate,65.73
2194,17.0,Female,77.0,25,82,69,2,No,Yes,Graduate,57.15
1,21.0,Male,70.0,25,49,89,10,No,No,High School,79.34
457,20.0,Female,78.0,32,76,78,7,No,Yes,High School,74.79
1102,21.0,Female,64.0,35,47,44,4,Yes,No,Postgraduate,47.72
1109,16.0,Male,86.0,11,47,44,9,No,No,High School,58.26
1926,17.0,Male,69.0,35,61,55,4,No,No,High School,68.85
83,20.0,Female,53.0,2,85,50,4,No,Yes,Graduate,45.48
1482,18.0,Female,70.0,19,90,50,6,No,Yes,High School,65.21
2021,19.0,Female,88.0,24,94,94,10,No,No,Postgraduate,96.17
677,20.0,Female,97.0,32,62,66,7,Yes,No,High School,77.03
1589,19.0,Male,94.0,16,80,58,6,Yes,No,High School,71.04
2145,15.0,Male,80.0,2,52,71,7,Yes,No,Postgraduate,55.7
1047,18.0,Male,85.0,19,67,48,2,Yes,Yes,Graduate,60.55
1461,17.0,Female,83.0,10,90,39,6,No,Yes,Postgraduate,67.58
771,15.0,Male,62.0,24,81,63,1,No,Yes,Postgraduate,58.4
1669,19.0,Male,52.0,16,47,79,8,Yes,Yes,Postgraduate,65.15
1958,19.0,Male,82.0,36,64,38,10,Yes,Yes,High School,78.6
2008,17.0,Female,84.0,18,82,49,9,No,Yes,High School,78.44
518,21.0,Male,51.0,7,46,66,8,No,Yes,High School,62.38
823,20.0,Male,91.0,33,97,46,1,Yes,Yes,High School,58.4
405,18.0,Female,63.0,16,66,35,2,Yes,No,High School,52.0
385,20.0,Male,71.0,31,93,47,9,No,No,Postgraduate,73.69
2036,17.0,Male,66.0,35,56,67,4,Yes,Yes,High School,61.67
2093,15.0,Female,58.0,23,85,93,10,Yes,No,High School,80.44
105,20.0,Male,60.0,16,54,59,1,No,No,High School,44.05
1634,18.0,Male,67.0,31,54,66,9,No,Yes,High School,61.07
2404,16.0,Male,100.0,29,84,74,6,No,Yes,Postgraduate,71.97
689,15.0,Female,64.0,6,63,46,7,Yes,No,Graduate,54.0
795,16.0,Male,70.0,9,53,43,10,No,No,High School,61.64
827,19.0,Female,65.0,35,67,75,5,No,No,Postgraduate,59.46
1878,19.0,Female,52.0,14,97,63,1,Yes,Yes,Postgraduate,52.17
1241,15.0,Male,,19,47,94,3,Yes,No,Postgraduate,57.66
63,16.0,Female,61.0,22,56,42,6,Yes,Yes,Graduate,47.92
1306,21.0,Male,91.0,33,52,69,4,Yes,No,Graduate,68.41
853,19.0,Female,72.0,33,69,79,3,Yes,Yes,High School,67.15
2313,20.0,Male,63.0,37,52,39,4,No,No,High School,53.37
177,21.0,Female,82.0,14,46,38,9,No,No,High School,53.93
1263,15.0,Male,52.0,21,92,35,8,Yes,Yes,High School,66.58
224,15.0,Female,79.0,33,76,37,7,Yes,Yes,Postgraduate,68.5
146,21.0,Male,90.0,16,88,44,2,Yes,No,Postgraduate,56.78
1089,16.0,Female,94.0,32,69,72,9,Yes,Yes,Graduate,85.13
374,18.0,Female,55.0,2,83,56,9,Yes,No,High School,72.89
1825,18.0,Female,67.0,36,62,55,7,No,No,High School,64.57
2128,19.0,Female,84.0,9,55,57,8,Yes,Yes,High School,68.9
1143,21.0,Female,76.0,11,65,68,3,Yes,No,Postgraduate,58.02
2412,20.0,Male,68.0,17,81,79,10,No,No,Postgraduate,77.63
